wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999176
4.0,1.0,0.0,71.0,4.0,6.0,71.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.583333,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999983592
7.0,3.0,0.0,13.0,56.0,9.0,0.0,13.0,6.0,1.0,901.0,0.0,0.0,0.571429,0.349206,2,5,127.428571,7.0,1.8571,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999964
5.0,1.0,2.0,21.0,6.0,10.0,19.0,2.0,5.0,2.0,8.0,0.0,0.0,0.0,0.4,0,0,0.6,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999228380112
5.0,3.0,0.0,5.0,18.0,10.0,1.0,4.0,5.0,1.25,75.0,0.0,0.0,0.98,0.466667,2,6,13.8,16.0,3.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999683638851008
4.0,3.0,2.0,18.0,15.0,6.0,18.0,0.0,3.0,1.333333,2395.0,0.0,0.0,0.926829,0.333333,0,0,560.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
6.0,5.0,0.0,11.0,25.0,3.0,1.0,11.0,4.0,0.84,253.0,0.8,2.0,0.961538,0.4,1,6,40.333333,11.0,3.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999847047668888
21.0,2.0,0.0,49.0,56.0,208.0,17.0,36.0,19.0,0.95,317.0,0.0,0.0,0.622642,0.21645,1,2,14.047619,4.0,1.4762,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
0.0,1.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,2.0,218.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6692003552645417
39.0,3.0,0.0,27.0,128.0,669.0,1.0,27.0,8.0,0.952632,1730.0,0.1,2.0,0.350877,0.189474,0,0,43.102564,12.0,3.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
10.0,1.0,0.0,8.0,65.0,0.0,3.0,5.0,7.0,0.305556,611.0,0.75,1.0,0.0,0.44,0,0,59.7,1.0,0.7,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999329012
5.0,5.0,0.0,4.0,18.0,0.0,1.0,3.0,3.0,0.616667,353.0,1.0,0.0,0.989529,0.485714,1,1,66.6,2.0,0.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999994759617917
2.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,870.0,0.0,0.0,0.97619,1.0,0,0,432.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999998406148
4.0,3.0,0.0,26.0,38.0,0.0,1.0,25.0,3.0,0.333333,221.0,1.0,1.0,0.949153,0.4,2,6,53.75,5.0,2.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999878396603
1.0,4.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6458113413437193
87.0,2.0,29.0,95.0,125.0,3307.0,84.0,17.0,77.0,0.931008,1275.0,0.733333,3.0,0.558974,0.091278,1,12,13.482759,7.0,1.4483,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
12.0,2.0,0.0,11.0,20.0,24.0,10.0,1.0,12.0,2.0,153.0,0.0,0.0,0.64,0.527778,1,14,11.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999998423
4.0,1.0,0.0,2.0,9.0,6.0,1.0,2.0,4.0,1.333333,167.0,0.0,0.0,0.0,0.875,0,0,37.25,12.0,6.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9989428888897336
14.0,1.0,0.0,5.0,14.0,91.0,5.0,0.0,14.0,2.0,14.0,0.0,0.0,0.0,0.27381,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
11.0,1.0,1.0,2.0,20.0,53.0,2.0,1.0,0.0,0.9,90.0,1.0,0.0,0.0,0.4,0,0,7.090909,2.0,0.9091,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9985698609527212
2.0,5.0,0.0,5.0,6.0,1.0,0.0,5.0,2.0,2.0,15.0,0.0,0.0,0.982143,0.75,2,7,6.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9989919104826108
77.0,1.0,0.0,97.0,208.0,2634.0,86.0,24.0,59.0,0.938158,3324.0,1.0,9.0,0.0,0.092857,0,0,41.779221,13.0,2.2468,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
29.0,1.0,0.0,42.0,151.0,274.0,4.0,40.0,10.0,0.8392860000000001,3138.0,1.0,7.0,0.0,0.163793,0,0,106.517241,41.0,6.069,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
7.0,2.0,0.0,16.0,43.0,21.0,1.0,15.0,7.0,1.166667,682.0,0.0,0.0,0.25,0.642857,0,0,96.285714,1.0,0.8571,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999728
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9964428337859358
20.0,2.0,0.0,2.0,48.0,188.0,0.0,2.0,19.0,0.947368,312.0,1.0,0.0,0.1,0.25,0,0,14.25,10.0,2.15,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
9.0,1.0,0.0,9.0,9.0,36.0,8.0,1.0,9.0,2.0,9.0,0.0,0.0,0.0,0.4,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999998498388
2.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1360.0,0.0,0.0,0.974359,1.0,0,0,679.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999304
4.0,4.0,0.0,32.0,45.0,0.0,0.0,32.0,3.0,0.083333,534.0,1.0,4.0,0.969697,0.458333,3,7,131.5,8.0,2.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999620424
3.0,5.0,0.0,6.0,10.0,3.0,1.0,5.0,1.0,1.5,31.0,0.0,0.0,0.990698,0.583333,1,2,9.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9818320175409866
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999182
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6693851479535082
9.0,5.0,0.0,11.0,43.0,0.0,2.0,9.0,8.0,0.71875,420.0,0.75,1.0,0.94697,0.277778,4,12,45.222221999999995,15.0,3.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999996544364
1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0,0,4.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6227593108086253
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
8.0,5.0,0.0,29.0,45.0,0.0,1.0,29.0,8.0,0.14285699999999998,241.0,1.0,1.0,0.933962,0.270833,4,5,29.0,6.0,1.875,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.99999999996062
1.0,1.0,0.0,8.0,1.0,0.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6686901364079594
15.0,3.0,0.0,54.0,104.0,23.0,2.0,53.0,9.0,0.798319,1314.0,1.0,8.0,0.8115939999999999,0.214286,2,3,85.466667,14.0,3.1333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
16.0,5.0,0.0,16.0,44.0,8.0,4.0,13.0,14.0,0.813333,261.0,0.8,2.0,0.899281,0.18125,3,10,15.0,4.0,1.4375,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999997952
12.0,1.0,0.0,12.0,20.0,46.0,11.0,2.0,12.0,0.0,176.0,1.0,1.0,0.0,0.489583,0,0,13.583332999999998,1.0,0.9167,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999988
4.0,1.0,0.0,3.0,11.0,4.0,1.0,3.0,0.0,1.095238,357.0,0.428571,3.0,0.0,0.428571,0,0,86.5,7.0,3.5,True,GMean_Voting_Pred,GMean_Voting_Pred,False,0.375591317429272
2.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0,35.0,1.0,2.0,0.0,0.666667,0,0,15.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,False,0.3212554792045741
3.0,4.0,0.0,13.0,17.0,3.0,0.0,13.0,3.0,2.0,75.0,0.0,0.0,0.979592,0.4444439999999999,3,13,24.0,3.0,1.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999899209910188
13.0,1.0,0.0,11.0,70.0,66.0,2.0,9.0,6.0,0.952899,2002.0,0.347826,7.0,0.0,0.266667,0,0,151.23076899999995,14.0,3.2308,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
3.0,1.0,0.0,13.0,4.0,0.0,13.0,0.0,3.0,0.0,19.0,1.0,0.0,0.0,0.555556,0,0,5.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999728528647768
1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0,0,9.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6519780323164609
13.0,1.0,0.0,3.0,49.0,64.0,1.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999983514778
60.0,5.0,0.0,54.0,131.0,1584.0,46.0,24.0,44.0,0.952684,1057.0,0.916667,11.0,0.8284020000000001,0.076812,3,6,16.216667,10.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
17.0,1.0,0.0,5.0,43.0,54.0,1.0,4.0,10.0,0.741071,647.0,1.0,2.0,0.0,0.218487,0,0,36.64705900000001,5.0,1.5294,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999964
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
13.0,1.0,0.0,3.0,49.0,64.0,1.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999983514778
7.0,3.0,0.0,17.0,16.0,1.0,1.0,16.0,7.0,0.333333,70.0,1.0,0.0,0.922078,0.371429,2,8,8.857142999999997,2.0,1.1429,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999998895469372
4.0,2.0,0.0,8.0,6.0,0.0,1.0,7.0,4.0,0.0,37.0,1.0,0.0,0.8,0.45,0,0,8.0,3.0,1.25,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9994855860952157
11.0,1.0,1.0,2.0,20.0,53.0,2.0,1.0,0.0,0.9,90.0,1.0,0.0,0.0,0.4,0,0,7.090909,2.0,0.9091,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9985698609527212
5.0,1.0,0.0,6.0,36.0,10.0,2.0,4.0,5.0,2.0,210.0,0.0,0.0,0.0,0.3,0,0,41.0,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999997916105338
3.0,4.0,0.0,5.0,5.0,1.0,1.0,4.0,3.0,1.0,25.0,1.0,0.0,0.975904,0.466667,0,0,6.6666669999999995,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6694507208378021
9.0,1.0,0.0,0.0,18.0,36.0,0.0,0.0,9.0,2.0,81.0,0.0,0.0,0.0,0.111111,0,0,8.0,2.0,1.1111,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999996753722
2.0,4.0,0.0,10.0,10.0,1.0,0.0,10.0,2.0,2.0,31.0,0.0,0.0,0.989691,0.6,2,5,14.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9997407531810808
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9964428337859358
3.0,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,1.5,11.0,0.0,0.0,0.989899,1.0,2,4,2.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999419916553978
2.0,1.0,0.0,7.0,16.0,0.0,1.0,6.0,1.0,0.0,134.0,1.0,1.0,0.0,0.583333,0,0,65.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6642844790671086
1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6439791378423494
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999182
5.0,3.0,0.0,9.0,17.0,8.0,1.0,8.0,5.0,0.875,93.0,0.5,0.0,0.904762,0.4,1,6,17.2,8.0,2.4,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999919778933064
67.0,1.0,0.0,96.0,67.0,2211.0,93.0,4.0,67.0,1.015152,83.0,0.0,0.0,0.0,0.242537,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0,0,4.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6369534024813169
4.0,1.0,0.0,2.0,4.0,6.0,2.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.4,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9994896088540712
4.0,4.0,0.0,10.0,26.0,6.0,1.0,9.0,4.0,1.333333,128.0,0.0,0.0,0.985366,0.625,2,4,30.75,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999984385047936
7.0,1.0,3.0,15.0,11.0,21.0,9.0,6.0,5.0,1.0,29.0,1.0,0.0,0.0,0.349206,0,0,2.857143,1.0,0.8571,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999994705904272
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6558983205597224
20.0,6.0,1.0,53.0,101.0,50.0,8.0,46.0,13.0,0.8315790000000001,1191.0,1.0,1.0,0.838983,0.225,3,8,58.05,8.0,2.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
3.0,1.0,0.0,13.0,4.0,0.0,13.0,0.0,3.0,0.0,19.0,1.0,0.0,0.0,0.555556,0,0,5.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999728528647768
9.0,2.0,0.0,16.0,32.0,28.0,0.0,16.0,7.0,0.625,228.0,1.0,2.0,0.461538,0.325,1,1,24.0,8.0,2.2222,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999996253344
1.0,1.0,0.0,6.0,10.0,0.0,3.0,4.0,0.0,2.0,80.0,0.0,3.0,0.0,1.0,0,0,71.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6566874168495569
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999182
3.0,3.0,0.0,2.0,11.0,3.0,2.0,0.0,3.0,1.5,62.0,0.0,0.0,0.95,0.833333,1,2,19.333333,5.0,2.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9981184414728264
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,24.0,0.0,0.0,0.5,0.555556,0,0,7.0,2.0,1.3333,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.1000554343526207
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
8.0,5.0,0.0,15.0,66.0,28.0,0.0,15.0,6.0,1.142857,552.0,0.0,0.0,0.8888889999999999,0.475,3,8,67.875,1.0,0.875,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999997708
2.0,4.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,44.0,0.0,0.0,0.979592,0.75,1,6,20.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.99868738820295
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6462012814669837
4.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,4.0,0.833333,29.0,0.75,0.0,0.0,0.5,0,0,5.25,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9975915695509258
3.0,4.0,0.0,9.0,26.0,3.0,0.0,9.0,3.0,1.5,188.0,0.0,0.0,0.96,0.5,2,8,61.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999961846843616
4.0,1.0,0.0,4.0,39.0,4.0,0.0,4.0,3.0,0.333333,214.0,1.0,0.0,0.0,0.333333,0,0,51.75,9.0,2.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9876468397216128
2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0,0,2.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6199072575902161
5.0,4.0,0.0,18.0,22.0,4.0,0.0,18.0,5.0,0.25,126.0,1.0,2.0,0.96,0.4,3,14,23.8,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999278901304
4.0,1.0,0.0,1.0,9.0,4.0,0.0,1.0,3.0,0.666667,29.0,0.0,0.0,0.0,0.555556,0,0,5.75,2.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6680143031454692
6.0,1.0,0.0,12.0,6.0,15.0,12.0,0.0,6.0,1.2,18.0,0.0,0.0,0.0,0.533333,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999996935442572
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6693851479535082
8.0,2.0,0.0,3.0,21.0,0.0,1.0,3.0,8.0,0.0,85.0,1.0,1.0,0.65,0.34375,1,5,9.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999989003218308
3.0,5.0,0.0,9.0,11.0,3.0,0.0,9.0,3.0,2.0,37.0,0.0,0.0,0.99,0.533333,3,5,11.333333,1.0,0.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999799450679306
7.0,1.0,0.0,3.0,9.0,0.0,2.0,2.0,5.0,0.611111,61.0,1.0,2.0,0.0,0.357143,1,1,7.285714,3.0,1.1429,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9998030874118728
5.0,1.0,0.0,1.0,11.0,0.0,0.0,1.0,5.0,0.0,41.0,1.0,0.0,0.0,0.36,0,0,7.0,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6664552400560738
2.0,5.0,0.0,5.0,4.0,1.0,0.0,5.0,2.0,2.0,11.0,0.0,0.0,0.982143,0.75,2,7,4.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.998911623075022
4.0,1.0,0.0,5.0,21.0,6.0,1.0,4.0,3.0,2.0,153.0,0.0,0.0,0.0,0.4,0,0,37.25,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.7141207340696897
7.0,1.0,0.0,3.0,19.0,0.0,3.0,1.0,6.0,0.25,432.0,1.0,1.0,0.0,0.464286,0,0,60.14285699999999,3.0,1.4286,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999332771252
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9964428337859358
20.0,1.0,0.0,2.0,74.0,178.0,1.0,1.0,5.0,0.973684,2239.0,0.166667,0.0,0.0,0.245614,0,0,110.35,9.0,3.65,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6206091749022158
93.0,1.0,1.0,16.0,138.0,4050.0,4.0,13.0,68.0,0.928744,2310.0,0.777778,14.0,0.0,0.173835,0,0,23.548387,15.0,2.4731,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999987144
5.0,6.0,0.0,12.0,35.0,10.0,0.0,12.0,4.0,1.25,184.0,0.0,0.0,0.941176,0.4,2,8,35.6,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999996671361204
3.0,1.0,0.0,3.0,8.0,1.0,1.0,2.0,2.0,0.5,52.0,1.0,1.0,0.0,0.5,0,0,15.666667000000002,3.0,1.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6549337524530076
31.0,1.0,6.0,102.0,56.0,435.0,94.0,9.0,30.0,0.916667,276.0,0.5,1.0,0.0,0.190616,0,0,7.838710000000003,3.0,1.2903,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,6.0,0.0,8.0,16.0,6.0,0.0,8.0,3.0,1.333333,114.0,0.0,0.0,0.955224,0.5,2,8,27.25,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999759816537154
5.0,4.0,0.0,23.0,46.0,10.0,5.0,19.0,4.0,1.25,379.0,0.0,0.0,0.947368,0.371429,2,7,73.8,16.0,4.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999773620788
2.0,4.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,13.0,0.0,0.0,0.987805,0.6,0,0,5.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6577748451204729
5.0,2.0,0.0,6.0,15.0,0.0,3.0,3.0,4.0,0.25,72.0,1.0,1.0,0.4,0.466667,0,0,13.2,3.0,1.2,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9993907340961092
8.0,3.0,0.0,20.0,36.0,0.0,2.0,19.0,6.0,0.428571,211.0,1.0,1.0,0.8888889999999999,0.25,1,4,25.125,9.0,2.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999998769302456
14.0,4.0,0.0,9.0,40.0,0.0,1.0,8.0,13.0,0.576923,175.0,0.5,1.0,0.941704,0.29591799999999996,2,3,11.357143,1.0,0.9286,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999997444768
6.0,3.0,0.0,20.0,37.0,0.0,1.0,20.0,5.0,0.5,288.0,1.0,3.0,0.934211,0.28571399999999997,2,8,46.333333,7.0,2.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999919740068
3.0,3.0,0.0,4.0,14.0,1.0,0.0,4.0,2.0,0.5,37.0,1.0,1.0,0.965517,0.555556,1,4,11.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.99473200443599
37.0,1.0,0.0,47.0,37.0,666.0,47.0,0.0,37.0,2.0,37.0,0.0,0.0,0.0,0.191892,1,1,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6442993077268371
2.0,5.0,0.0,5.0,9.0,1.0,0.0,5.0,2.0,2.0,43.0,0.0,0.0,0.982143,0.75,3,8,20.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999799428955456
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,8.0,0.0,9.0,15.0,2.0,2.0,7.0,3.0,0.666667,98.0,0.666667,1.0,0.978571,0.4375,2,2,22.75,4.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999077245662272
